label,article
1,"Sa isa sa mga videos ng ""Ang Totoong Narco List"" series na naninira sa pamilya ni Pangulong Rodrigo Duterte, may ipinakitang bank documents na makakapagpatunay daw na sangkot si Mans Carpio sa kalakaran ng droga. Si Carpio ay manugang ni Presidente Duterte. Sa naturang dokumentong ipinakita sa video, makikita ang logo na hawig na hawig sa logo ng bangkong RURAL BANK OF GUINOBATAN Inc. (RGBI) na matatagpuan sa Albay. Kaya hindi na nagpatumpik-tumpik ang RGBI at mariing sinupalpal ang mga kasinungalingan ni Bikoy. ""The Rural Bank of Guinobatan, Inc. (RBGI) is unfortunately mentioned in a video that has been circulating in different social media platforms implying that the bank is being used in facilitating transactions allegedly involving drug money. This allegation implicating RBGI is not only downright false but also preposterous... RBGI categorically denies that it has existing bank accounts with the number combinations mentioned and that any of the alleged transactions never happened involving RBGI as mentioned in the videos,"" sabi sa pahayag ng RBGI. Nagpaliwanag din ang RGBI na wala silang kakayahan na magsagawa ng international money transfer at magproseso ng napakaling halaga ng pera, kabaligtaran sa sinasabi sa video ni Bikoy. ""Given the nature of the bank's small size, simple operation and microfinance niche, we do not have the capacity to handle such stupendous amount nor the facility for international money transfers. Suspicious transactions and amounts beyond five hundred thousand are automatically reported and scrutinized by the AMLC,"" ayon pa sa RBGI. Base pa sa pahayag ng bangko, hindi daw sila makakapayag na magsagawa ng mga kaduda-dudang transaksyon na makakasira sa kanila. ""RBGI's corporate values do not in any way tolerate doubtful transactions nor will it allow its facilities to be used in unscrupulous bank transactions that will not only besmirch our reputation but erode the trust and confidence of our valued clients,"" dagdag ng RBGI. Source: RURAL BANK OF GUINOBATAN Inc."
1,"Ininahagi ni Rogelio Pacelo ang naging karanasan niya sa kasagsagan ng lindol na tumama sa ilang parte ng Luzon kahapon. Ikinuwento ni Pacelo kung paano siya at ang kaniyang pamilya ay nakaligtas sa pagguho ng supermarket sa Pampanga kung saan sila namimili nang nangyari ang 6.1magnitude na lindol. ""Noong lindol kasama ko ang asawa ko at anak ko namimili po kami. Noong nagkaroon ng lindol, unang bumigay ang beam, lumagapak 'yung sa bandang dulo sa may exit. Natuluyan 'yung sa fourth floor sa entrance."" pahayag ni Pacelo. Ayon kay Pacelo, nasugatan ang kanyang misis. Masuwerte naman na hindi siya nagtamo ng mga sugat habang pino-protektahanniya ang kanyang 6 na buwan na anak. ""Ako po ay walang galos pero ang asawa ko nagkapasa siya, gawa ng noong lumindol yung anak ko kinalong niya. So, ang ginawa ko naman, prinoteksunan ko ang anak ko. Tinitignan ko 'yung mga nalalaglag,"" ani Pacelo. Ayon sa opinyon ni pacelo, marami daw ang na-trap sa gumuhong shopping market at marami din daw siyang nakitang sugatan. ""'Yung mga naiwan po marami. Ang mga naiwan, hindi lang singkuwenta, marami kasi... Yung mga tao nagkakagulo na, umiiyak at sumisigaw,"" dagdag pani Pacelo. Nagpasalamat naman si Pacelo sa Panginoon dahil nakaligtas ang siya ang kanyang pamilya. Source: ABS"
1,"Hindi pa nakakabuwelo ang ilang kababayan natin sa naging lindol kahapon sa Luzon na nakapinsala ng mga ari-arian, isa na naman malakas na lindol ang naranasan ng mga kapwa natin Pilipino sa bahagi ng Visayas region. Ayon sa ilang ulat, tumama ang lindol sa Eastern Samar ngayon hapon wala pang 24 oras matapos ang lindol sa Luzon. Napaulat na naramdaman daw ang yanig sa iba't-ibang lugar ng Visayas, Caraga at Bicol. Ayon kay Phivolcs Director Renato Solidum, hindi daw konektado ang lindol sa Samar at ang pagyanig na nangyare kahapon sa Luzon. Source: ABS | CNN | PS"
1,"Nakunan ng ilang kababayan natin ang pagkasira sa ilang bahagi ng Clark International Airport matapos ang malakas na lindol kaninang hapon. Ayon sa mga ulat, pumalo daw sa 6.1magnitude ang lindol na tumama sa ilang bahagi ng Luzon. Wasak naman ang isang bahagi ng simbahan sa Porac, Pampanga.. Sapul naman sa video ng netizen ang pagbigay ng tangke ng isang gusali sa lungsod ng Quezon. Sinuspinde naman ng mga transport officials ang operasyon ng LRT-1, LRT-2 at MRT-3. Source: Facebook | ABS-CBN | GMA"
1,"Isang pamilihan ang nagiba at gumuho habang nangyayari ang lindol kaninang hapon. Ayon sa ulat ng GMA News, may ilan daw tayong kababayan ang nasawi at nasaktan sa pangyayari. Base sa pahayag ng opisyal sa Porac, Pampanga, may mahigit 40 na katao ang na-trap sa gumuhong supermarket. Habang nag-uusap ang newscaster at ang opisyal ng lungsod ay nagsasagawa naman ng rescue operation para masagip ang mga tao. Nanawagan naman ang opisyal ng lungsod ng tulong tulad ng pangangailangang medikal at rescuers. Kanya-kanya naman ng upload ang mga netizens ng mga nakunan nila habang nagaganap ang lindol. Sapul sa video ng isang netizen ang pagyanig ng isang condominium sa Binondo at ang pagtapon ng tubig ng swimming pool. Nakunan naman ng isang netizen ang paggalaw ng gusali habang yumayanig. Isang kababayan namin natin ang nagbalita sa nangyari sa Subic-Clark-Tarlac Expressway. Makikita sa video ang mga cracks sa kalsada matapos ang lindol. Source: GMA | PSN | MB"
1,"Nakarating na sa beteranong mamamahayag na si Erwin Tulfo ang mga hinaing ng ilang kababayan natin na Overseas Filipino Workers (OFWs) tungkol sa paraan ng pagbotong ginawa sa ibayong dagat. Magugunitang may ilan tayong kababayan na inereklamo na ipinadadala daw sa pamamagitan ng liham ang kanilang boto, imbes na aktuwal na isuksok sa PCOS machine ang kanilang mga boto. Ang ikinatatakot nila ay baka hindi naman ipasok ng mga tauhan ng embahada ang mga balota nila sa makina dahil wala daw silang matatanggap na resibo. ""Hindi ko maatim ang mga posts ng mga kababayan natin, mga OFWs, 'yung kanilang mga videos na pinost sa Facebook na nagrereklamo tungkol sa halalan, itong absentee voting sa ibayong dagat. Ang reklamo ho nila, na-mail na nila yung mga boto dahil no choice sila dahil yun ang gusto daw ng COMELEC pero wala naman resibo. Ikalawa, sinasabi nila na walang guarantee kung talagang yung na-mail nila na balota ay 'yun talaga isinuksok sa PCOS machine kasi nga walang resibo. And I can understand the sentiments and frustrations,"" banat ni Tulfo. Binanatan din ni Tulfo ang paraan ng pagta-trabaho ng COMELEC at ang patuloy na paggamit sa PCOS machine. ""Kung inayos ba niyo ang trabaho, kung totoo at tapat ang inyong ginawa COMELEC at mga emmbahada, magkakarooon ba tayo ng mga recount?"" banat ni Tulfo. Source: Erwin Tulfo"
1,"Isang kababayan natin ang nabiktima ng kawatan na airport taxi driver sa Ninoy Aquino International Aiport (NAIA) Terminal 2. Ang laking perwisyo at takot ang inabotng kababayan natin si Karen Mitschek nang pagbantaan siya na babarilin ng taxi driver kung hindi ibibigay ang mga kagamitan nito. ""Baba ka, bastahuwag kang sisigaw, sabi niya sa akin. Kasi pag sumigaw ka o humingi ng tulong, babarilin kita,"" sabi ni Mitschek. Si Mitschek ay bumalik sa Pilipinas para panahon ng semana santa. ""Kakauwi ko nga lang po. Eight days lang po ako dito sa Pilipinas. Sabi ko sa driver 'parang awa niyo na kararating ko lang po, hindi ko pa nakikita anak ko.' Basta buhay ako kahit ano ibibigay mo na,"" dagdag pa ni Mitschek. Gumawa naman ng aksyon ang mga tagapamunuan ng NAIA. Titiyakin nila mananagot ang kumpanya ng taxi kung saan nagmula ang dorobong driver. ""Nagbigay na ako ng kautusan na i-ban 'yung buong fleet ng taxi na 'yon dahil pasaway at peste 'yan sa mga mananakay. Hindi ko nilalahat. May ilan talagang ganu'ng pangyayari but definitely we will act on it,"" sabi ni Manila International Airport Authority General Manager Ed Monreal. Ayon sa ulat, natagpuan na ang taxi. Inabandona ito ng suspek malapit sa paliparan. Source: ABS-CBN"
1,"Pumalo sa 35 na bus drivers at 17 konduktors ang nagpositibo sa shabu matapos isagawa ang drug testing. Ang drug testing operation ay bahagi ng ""Oplan: Huli Week"" na ikinasa ng Philippine Drug Enforcement Agency (PDEA) para sa paghahanda sa transport sector sa semana santa para masigurong ligtas ang mga mananakay sa kanilang mga biyahe. Ayon kay PDEA Director General Aaron Aquino, mayroon din isang dispatcher na nagpositibo sa droga. Isa rindaw sarason kung bakit nagsagawa ng mandatory drug testing ay ang dumadaming insidente ng aksidente sa kalsada kung saan ang mga drivers ay lango sa droga. ""We are doing this to curb incidents of vehicular accidents caused by drugged drivers and make the roads safer, especially this Lenten Season's travel rush"" sabi ni Aquino. Umabot sa 7,729 na mga manggagawa sa transport sector ang sumailalim sa mandatory drug testing. Ayon kay Aquino, ang sinumang driver na magpo-positibo sa droga ay kukumpiskahin ang lisensiya atkailangan dumaan sa rehabilitation process bago makuha ang kani-kanilang lisensiya. Basahin ang naging reaksyon ng ilang kababayan natin sa balitang ito. ""Suspend their license and revoke it after the confirmarion test! Mga chauffer license iyan napaka-raming buhay ang dala-dala nila every trip ( no pun intended )."" sabi ni C.Charlie "" Good Job PDEA!!!! Kasuhan lahat ng positive... Alisan ng lisensya para wala ng madisgrasya pang iba.. ."" sabi ni J. Pangan. ""Juicekopo.... ilang buhay ang nasagip sa panganib dahil sa ginawang drug test na ito... pakage po g nagddrug test sila. Lumalabas na ngayong ay talagang hapit sa byahe mga driver at conductor kaya bumalik na naman sa droga..."" sabi ni N. Cloma. ""Ayun..huli-week nga...buti nga sa inyo..kesa madami pang buhay ang ma-disgrasya!!!!!."" sabi ni A. Ceniza. Source: Inq | PTV"
1,"""It's working. And his approval ratings is through the roof, like 80 plus percent. So, people of the Philippines for the most part loves Duterte. He is getting the job done and he loves his country,"" Ganito ang naging opinyon ng Amerikanong blogger at US Army Veteran kay Pangulong Rodrigo Duterte. Ayon sa Youtube channel na ""Coffee with the Goose"", hindi dadaanin ng Pangulo ang mga tao sa mga matatamis na salita. ""He is not a politician a lot like Donald Trump. He tells it like it is. He doesn't just speak in sweet platitudes and (doesn't) tell you things that you want to hear. That's not how he operates. He sees things as they are and he goes from there,"" sabi ng blogger. Suportado din daw niya ang human rights pero naiintindihan niya ang anti-drugs campaign ng Presidente. ""You can scream human rights all you want. Yes, I'm in favor of human rights but these 5100 people, weight that against the number of people who actually been killed by drugs in the Philippines, it is miniscule. Duterte says, 'it's all about our nation and our nation's youth being destroyed (by drugs)'. And that's true. It's a painful thing to say but it's true,"" dagdag ng blogger. Para pa kay Goose, tama ang Pangulo sa mga binabanat nito sa simbahang katolika. ""Duterte is correct. The Catholic church needs to clean its house. Wehave serious problems with the Catholic church for years,"" sabi pa ni Goose. Ayon sa impormasyon sa Youtube channel ng blogger, ito daw ay United States army veteran na nagtrabaho sa media ng mahigit 30 taon. Source: Coffee with the Goose"
1,"Sa kanyang talumpati sa PDP-Laban Campaign Rally sa Bacolod City, pinatamaan ni Presidente Rodrigo Duterte ang magpinsan na sina dating Presidente Noynoy Aquinoat Senador Bam Aquino. Ayon sa Pangulo, wala naman daw naging contribution ang dalawa sa ating bansa. Banat ng Pangulo, puro pagne-negosyo daw si Bam at hindi naman nabago ang buhay ng mga Pilipino. Si Bam ay kasapi sa Otso Diretso senatorial candidates. ""Bam Aquino, susmaryosep. Anong ginawa nito? Sige lang istorya, sige negosyo to improve the lives of the Filipinos. Wala namang nag-improve sa ginawa niya. 'Yung tiyuhin niya o pinsan ba niya ito? Siguro 'yung si Ninoy. Pero itong dalawang sumunod na Aquino? Tsk. Wala. What is his con -- or was -- or is his contribution? Matanong ko lang kayo. 'Yong magtinginan tayo sa mata. Lalabas ako. Ano? Ay sige bayaan mo 'yang'"" banat ng Presidente. Source: Remate | RTVM"
1,"Isang haligi ng tahanan ang naulila matapos madatnan ang wala ng buhay ang mga katawan ng kanyang mag-iina. Kaawa-awa ang sinapit ng babaeng buntis na si KC Montemayor at ang anak nito na 4-anyos na si Chelsea Jade sa kamay ng menor de edad na salarin. Ang suspek ay 12 taong gulang at pinsan pa ng biktimang buntis. Nangyari ang krimen sa Lubao, Pampanga. Base sa pahayag ng menor de edad na suspek sa mga pulis, may bumulong daw sa kanya kaya niya pinaslang ang mag-ina. Ginamit umano niya ang kutsilyo at gunting para maagawaang kanyang masamang layunin. Ayon naman sa kapulisan, hindi sangkot sa droga ang suspek at walang nawawalang gamit sa bahay ng mga biktima. Pero base sa ulat ng Inquirer, pinatay daw ng 12-anyos na suspek ang mag-ina matapos mag-nakaw ng P100. Source: Kami | GMA | Inquirer"
1,"Malugod na ibinahagi ng Department of Transportation (DOTr) ang balita tungkol sa lagay ng LRT line 2 East Extension Project sa kanilang social media account. Ayon sa DOTr, malapit na sa final phase ang proyekto. Sa final phase gagawin ang track laying at pagkakabit ng electromechanical system (EMS). Mangyayari daw ito bukas, April 16, 2019. Sa naturang proyekto, itatayo ang dalawang bagong mga istasyon - ang Masinag Satation sa Antipolo, Rizal at Emerald Station sa Marikina. Base sa impormasyon mula sa DOTr Facebook page, nasa 60% na ang completion rate ng kabuuang proyekto. Plano ng DOTr at Light Rail Transit Authority (LRTA) na makumpleto ang proyekto sa fourth quarter ng susunod na taon (2020). Ayon pa sa DOTr, ang biyahe na mula sa Antipolo patungo Recto, Manila na inaabot ng 3 oras ay magiging 40 minuto na lang. Ikinalugod ng ilang kababayan natin ang impormasyon na ibinihagi ng DOTr. ""the best solution Sa Traffic Sa metro Manila is Buildbuildbuild DUTERTE adminestration Lang ang nakagawa Ng Ganito.."" sabi ni J. Lumacang. ""Wow thank you so much duterte admin bakit ngayon lang kayo dumating ang tagal na nmin pangarap ang ganetong administration"" sabi ni U. Pontillas. ""Highly appreciated! Thank you! DOTR for performing very very well! God bless you all people who keep on working for better and better Philippines! "" sabi ni N. Maniba. Source: DOTr"
1,"Ilang buwan din naantala ang pagpirma ng Pangulong Rodrigo Duterte sa panukalang national budget para sa 2019. Pero ngayong araw ay nalagdaan na ito ng Presidente. Mukhang hindi matutuwa ang ilang kongresista dahil ang P95.3 bilyon sa P3.757 trillion na panukalang pondo ay Vinetoe ng Presidente. Sa madaling salita, sinupalpal. ""The President, among others, vetoed P95.3 Billion pesos items of appropriations in the details of DPWH Programs/Projects, which are not within the programmed priorities,"" sabi ni Executive Secretary Salvador Medialdea. Matatandaang sinabi ng Pangulona hindi niya pipirmahan ang ""illegal"" budget. Ikinatuwa naman ng ilang netizens ang ginawa ng Presidente. ""Tama yan its about time to end the happy days of those GANID SA PERA mga CONGRESSMAN,"" sabi ni R. Barcos. ""Now, this is the President who has the political will to stand up for the right! Pera ng bayan, para sa bayan! He knows, he cares, he leads,"" sabi ni A. Bautista. ""Mga buwaya iyak ngayon hahaha! Wala na maibubulsa, buti nga ,"" sabi ni R.Lopez. ""yung isertions na yan na vetoe iiyakan ng mga kongresista, bawas ang mananakaw nila. bumoto ng karapat dapat sa darating na election,"" sabi ni W. Batag. "" Tama yan tatay digong... naghahangad na nmn sna ang mga ganid sa pera kxo naisahan cla..kya wla cla manakaw.,"" sabi ni T. Andrade. Source: ABS | CNN"
